Shop_ID,Nazwa,Nazwa_Spolki,Format_Sklepu,PowSala,PowOgolem,IloscKas,data_wstapienia,data_wystapienia,LiczbaPracownikow,LiczbaUczniow,ProgramMagazynowy,standard_promocji
2428,Sklep 1614,Kielce,B,341,380,6,2005-08-29,,8,6,IdoSell,standardowa
1775,Sklep 1616,Północ,B,302,316,6,2012-07-20,,6,5,ILUO,standardowa
1789,Sklep 1617,Razem,A,397,460,5,2001-08-07,2010-03-19,11,3,IdoSell,standardowa
705,Sklep 1620,Śląsk,A,351,403,0,2013-09-13,,9,4,ILUO,standardowa
3555,Sklep 1621,Północ,B,293,369,5,2011-11-03,2022-10-14,8,4,IdoSell,standardowa
181,Sklep 1622,Śląsk,F,49,49,6,2015-10-17,,4,0,IdoSell,standardowa
736,Sklep 1626,Bielsko-Biała,F,28,35,2,2021-02-06,,1,2,IdoSell,mini
1234,Sklep 1627,Kielce,D,149,205,8,2003-05-16,,7,2,IdoSell,standardowa
716,Sklep 1628,Orbita,E,86,134,6,2012-09-05,,4,2,ILUO,mini
4623,Sklep 1629,Kujawy,B,271,305,8,2021-01-22,,8,4,FakturaXL,standardowa
4070,Sklep 1630,Kielce,C,159,186,5,2000-01-08,,5,4,ILUO,standardowa
4465,Sklep 1631,Żory,D,123,150,4,2014-11-21,2019-03-25,7,4,ILUO,mini
715,Sklep 1632,Śląsk,D,144,178,7,2005-11-15,,5,3,ILUO,standardowa
1286,Sklep 1633,Kielce,F,45,50,4,2007-06-17,2014-09-07,2,1,IdoSell,standardowa
2448,Sklep 1635,Podlasie,F,43,56,2,2022-08-07,,1,2,,standardowa
315,Sklep 1636,Podlasie,F,26,48,4,2016-03-12,,4,0,IdoSell,brak
1839,Sklep 1637,Wielkopolska,E,73,87,6,2010-11-10,2013-09-21,3,1,IdoSell,standardowa
562,Sklep 1638,Kielce,F,46,115,4,2017-11-05,,2,2,,standardowa
737,Sklep 1639,Śląsk,E,64,65,5,2003-11-26,,4,2,Streamsoft,standardowa
739,Sklep 1641,Śląsk,F,46,81,3,2011-07-24,,1,0,,mini
740,Sklep 1642,Bjanex,E,59,70,2,2016-03-01,2016-05-22,2,2,IdoSell,standardowa
741,Sklep 1643,Północ,F,41,95,5,2017-08-27,,3,1,ILUO,mini
742,Sklep 1644,Orbita,F,44,51,2,2008-09-02,,1,0,Streamsoft,standardowa
743,Sklep 1645,Mazowsze,F,25,25,7,1999-05-13,,1,1,IdoSell,standardowa
744,Sklep 1646,Kujawy,D,116,182,1,2018-05-29,,5,2,IdoSell,standardowa
745,Sklep 1647,Żory,D,140,158,5,2013-09-26,2015-07-04,4,3,Streamsoft,standardowa
746,Sklep 1648,Kielce,E,98,125,6,2018-10-09,,2,1,,mini
747,Sklep 1649,Północ,F,31,95,4,2001-05-25,,2,0,,standardowa
748,Sklep 1650,Podlasie,E,59,92,7,2008-09-05,,2,2,IdoSell,standardowa
749,Sklep 1651,Podkarpacie,F,48,91,7,2023-03-08,,1,0,,standardowa
750,Sklep 1652,Kielce,F,49,71,2,2018-03-26,,1,1,,standardowa
751,Sklep 1653,Kielce,F,45,61,6,1999-04-30,,1,0,,standardowa
752,Sklep 1654,Śląsk,F,27,28,7,2008-01-31,2014-05-10,2,1,,standardowa
753,Sklep 1655,Małopolska,F,29,51,4,2020-02-08,2021-11-07,4,2,,standardowa
755,Sklep 1657,Żory,D,110,129,6,2023-07-08,,6,3,Streamsoft,standardowa
756,Sklep 1658,Bjanex,F,48,111,3,2018-11-23,2023-10-08,1,1,IdoSell,standardowa
2136,Sklep 1661,Wielkopolska,B,272,277,7,2015-04-29,2019-01-14,8,3,IdoSell,mini
3918,Sklep 1682,Kielce,F,44,50,5,2000-10-29,,4,1,,standardowa
4381,Sklep 1685,Śląsk,C,244,270,5,2012-09-20,,8,2,,standardowa
4411,Sklep 1686,Śląsk,F,27,40,3,2017-04-14,,2,1,,standardowa
4417,Sklep 1687,Podlasie,F,31,56,4,2023-05-22,,3,1,IdoSell,standardowa
595,Sklep 1689,Opole,E,70,87,4,2007-07-09,2018-10-11,3,1,IdoSell,standardowa
600,Sklep 1690,Śląsk,D,133,153,6,2013-02-06,,4,4,IdoSell,standardowa
2465,Sklep 1691,Północ,F,35,48,1,2018-10-31,,4,2,,standardowa
2324,Sklep 1693,Bielsko-Biała,F,47,72,3,2005-03-15,2012-02-03,1,2,ILUO,standardowa
2346,Sklep 1694,Kujawy,D,105,105,6,2008-01-18,2015-10-06,8,2,ILUO,standardowa
757,Sklep 1695,Żory,F,36,39,4,2021-09-04,,4,1,IdoSell,standardowa
475,Sklep 1696,Wielkopolska,D,141,141,7,2012-02-05,2017-07-28,6,3,IdoSell,standardowa
1161,Sklep 1697,Razem,E,55,55,6,2010-12-30,,2,2,IdoSell,standardowa
4180,Sklep 1699,Opole,D,149,180,6,2005-05-14,,4,3,IdoSell,standardowa
2722,Sklep 1701,Żory,F,44,50,3,2019-03-16,,1,1,IdoSell,standardowa
1178,Sklep 1703,Kujawy,F,25,31,5,1999-12-21,2012-01-31,3,2,ILUO,mini
2408,Sklep 1704,Bielsko-Biała,D,107,139,3,2000-05-13,2017-04-08,8,3,IdoSell,
4098,Sklep 1705,Kujawy,E,51,62,4,2003-11-18,,2,2,IdoSell,standardowa
671,Sklep 1707,Bjanex,B,304,317,1,2014-12-23,2020-12-01,9,3,ILUO,standardowa
2480,Sklep 1711,Kujawy,E,76,118,3,2019-10-08,,5,2,IdoSell,standardowa
4553,Sklep 1713,Mazowsze,B,311,367,6,2019-04-03,2022-01-07,7,3,ILUO,standardowa
2027,Sklep 1716,Kielce,F,34,67,3,2006-08-31,,3,0,IdoSell,standardowa
3137,Sklep 1717,Wielkopolska,D,139,147,4,2005-08-15,,7,4,ILUO,standardowa
717,Sklep 1718,Razem,D,127,152,3,2008-07-16,,7,3,ILUO,brak
1237,Sklep 1719,Mazowsze,B,337,337,6,2018-06-10,,9,4,IdoSell,standardowa
3166,Sklep 1720,Bielsko-Biała,E,70,83,8,2000-01-21,2008-04-27,3,2,ILUO,standardowa
2343,Sklep 1723,Wielkopolska,D,147,169,4,2009-06-12,,7,3,ILUO,standardowa
3451,Sklep 1726,Mazowsze,F,49,69,3,2011-09-16,2018-10-06,4,2,,mini
3456,Sklep 1727,Opole,D,128,141,4,2009-11-29,,5,4,IdoSell,standardowa
1225,Sklep 1731,Podlasie,E,57,68,4,2012-11-28,,5,2,IdoSell,standardowa
3254,Sklep 1733,Wielkopolska,F,37,37,2,2001-10-05,2022-09-30,4,2,IdoSell,standardowa
4001,Sklep 1737,Północ,F,31,31,6,2011-08-16,,1,2,ILUO,standardowa
1728,Sklep 1738,Kielce,F,32,41,4,2011-09-04,,3,2,IdoSell,standardowa
2229,Sklep 1739,Małopolska,C,152,157,3,2001-03-01,2014-09-25,5,3,ILUO,standardowa
3619,Sklep 1740,Żory,B,319,368,4,2016-03-17,2020-10-18,9,5,ILUO,standardowa
3609,Sklep 1742,Podkarpacie,B,295,303,5,2012-12-28,2020-07-10,8,4,ILUO,mini
3798,Sklep 1745,Wielkopolska,B,306,391,7,2022-04-23,,10,4,ILUO,standardowa
2401,Sklep 1749,Bielsko-Biała,C,219,247,5,2022-06-19,,5,2,IdoSell,standardowa
4147,Sklep 1750,Śląsk,F,42,42,1,2007-10-24,2021-07-24,2,1,ILUO,standardowa
318,Sklep 1751,Wielkopolska,F,33,38,2,2021-09-12,,3,2,,standardowa
1802,Sklep 1753,Podlasie,A,381,382,7,2023-11-23,,8,3,IdoSell,standardowa
2493,Sklep 1754,Wielkopolska,D,104,114,4,1999-11-06,2020-12-06,8,4,ILUO,standardowa
2802,Sklep 1755,Północ,D,140,162,7,2013-10-11,,8,4,ILUO,standardowa
758,Sklep 1756,Razem,F,48,101,5,2003-03-19,2012-01-23,2,2,IdoSell,standardowa
327,Sklep 1759,Śląsk,F,39,59,1,2016-03-25,,1,2,ILUO,standardowa
4362,Sklep 1762,Mazowsze,F,37,48,7,2017-05-26,,1,0,IdoSell,standardowa
759,Sklep 1763,Opole,F,30,53,4,2008-04-26,,2,1,IdoSell,standardowa
2278,Sklep 1764,Mazowsze,F,27,39,5,2019-09-24,,1,2,IdoSell,standardowa
4063,Sklep 1765,Małopolska,C,174,228,8,2009-05-30,2013-05-02,6,5,Streamsoft,standardowa
760,Sklep 1766,Bielsko-Biała,F,49,130,5,2001-09-25,,2,1,,standardowa
1188,Sklep 1767,Razem,F,36,48,6,2005-01-22,,4,2,ILUO,standardowa
1343,Sklep 1769,Żory,F,44,95,0,2012-03-09,2021-01-19,2,0,IdoSell,mini
304,Sklep 1773,Śląsk,E,87,88,3,2018-02-03,,2,1,ILUO,standardowa
409,Sklep 1774,Małopolska,F,49,112,5,2002-09-23,2020-05-11,1,2,IdoSell,mini
761,Sklep 1775,Śląsk,F,49,89,6,2005-07-06,,2,0,IdoSell,mini
3600,Sklep 1776,Małopolska,D,101,123,2,2014-03-31,2022-11-08,7,3,IdoSell,standardowa
4148,Sklep 1777,Małopolska,E,95,95,6,2007-04-30,,3,1,ILUO,standardowa
4407,Sklep 1778,Wielkopolska,F,43,49,2,2020-10-01,,1,0,Streamsoft,mini
4414,Sklep 1779,Kielce,F,36,38,2,2016-09-18,,3,2,Streamsoft,standardowa
4110,Sklep 1780,Wielkopolska,F,48,83,3,2022-07-10,,3,1,ILUO,standardowa
165,Sklep 1781,Razem,D,105,171,2,2006-04-20,,4,4,ILUO,standardowa
188,Sklep 1783,Bjanex,F,44,58,3,2004-04-24,,4,0,ILUO,standardowa
1275,Sklep 1784,Bielsko-Biała,F,43,81,4,2014-10-09,,4,1,IdoSell,standardowa
2373,Sklep 1785,Północ,F,49,81,3,2007-09-25,,1,1,Streamsoft,standardowa
4181,Sklep 1786,Północ,E,58,60,3,2004-10-17,2016-01-23,2,2,IdoSell,standardowa
3643,Sklep 1788,Razem,D,125,125,3,2013-07-14,,6,3,IdoSell,mini
4159,Sklep 1789,Śląsk,B,300,322,5,2020-11-05,,9,3,ILUO,brak
3538,Sklep 1791,Wielkopolska,B,325,332,6,2013-03-07,,10,4,IdoSell,standardowa
401,Sklep 1792,Północ,F,48,86,2,1999-11-30,2022-07-24,3,0,IdoSell,standardowa
564,Sklep 1793,Małopolska,A,377,439,4,2000-05-23,,12,4,ILUO,standardowa
2228,Sklep 1794,Mazowsze,C,194,238,7,2012-12-03,,6,4,ILUO,mini
2334,Sklep 1795,Żory,B,285,285,0,2012-03-24,,8,6,ILUO,mini
216,Sklep 1796,Opole,D,108,112,4,2003-09-22,,7,4,,mini
631,Sklep 1797,Razem,D,110,132,7,2017-07-24,,8,2,IdoSell,mini
2386,Sklep 1799,Mazowsze,C,182,247,6,2002-10-14,,6,3,IdoSell,standardowa
3061,Sklep 1800,Kujawy,F,50,51,2,1999-04-05,,3,0,ILUO,standardowa
1341,Sklep 1801,Podkarpacie,F,30,108,1,2003-09-18,,4,0,,mini
1642,Sklep 1806,Podlasie,F,28,39,4,2013-12-10,2020-12-05,2,2,,standardowa
2372,Sklep 1807,Podlasie,F,36,80,1,2010-06-09,,3,1,,mini
3664,Sklep 1809,Razem,F,43,54,4,2010-12-07,2014-12-19,4,1,IdoSell,standardowa
3233,Sklep 1814,Małopolska,E,84,85,5,1999-01-12,2017-05-05,3,2,,standardowa
4398,Sklep 1815,Wielkopolska,F,41,43,4,2019-11-29,,4,0,Streamsoft,standardowa
1837,Sklep 1818,Orbita,F,26,43,6,2003-03-29,2022-08-22,2,2,,standardowa
3449,Sklep 1821,Bielsko-Biała,B,266,284,7,2007-05-09,,6,3,IdoSell,standardowa
3866,Sklep 1823,Kujawy,E,60,106,4,2003-07-23,2018-03-29,2,1,Streamsoft,standardowa
1197,Sklep 1824,Razem,D,102,137,7,2000-04-02,,6,3,IdoSell,standardowa
4154,Sklep 1826,Wielkopolska,E,89,90,4,2022-01-05,,5,2,ILUO,standardowa
690,Sklep 1827,Bielsko-Biała,C,174,187,7,2012-10-28,2022-10-27,8,4,ILUO,standardowa
1218,Sklep 1829,Północ,B,260,295,5,2005-06-22,,10,4,IdoSell,standardowa
2353,Sklep 1832,Wielkopolska,F,33,51,3,2019-06-28,,2,2,Streamsoft,standardowa
3026,Sklep 1833,Małopolska,C,216,222,3,2017-08-06,,8,3,ILUO,standardowa
4560,Sklep 1834,Razem,F,48,70,4,2012-11-05,2013-06-28,4,1,ILUO,standardowa
4719,Sklep 1835,Bjanex,F,46,46,2,2018-11-10,,3,0,IdoSell,standardowa
1386,Sklep 1836,Żory,F,50,79,2,2020-09-14,,1,0,Streamsoft,standardowa
2387,Sklep 1837,Podlasie,A,370,413,8,2006-10-13,,8,3,IdoSell,standardowa
1804,Sklep 1838,Kujawy,E,65,72,2,2003-01-05,,5,1,IdoSell,standardowa
222,Sklep 1841,Podkarpacie,B,308,310,8,2003-06-08,2021-06-09,10,6,IdoSell,mini
1236,Sklep 1846,Podlasie,F,25,67,2,2009-09-12,,2,0,IdoSell,brak
2362,Sklep 1848,Małopolska,F,26,70,4,2008-11-28,,2,2,Streamsoft,standardowa
2506,Sklep 1852,Kujawy,F,33,53,5,2021-09-08,,3,2,IdoSell,standardowa
317,Sklep 1853,Małopolska,F,47,60,7,2001-04-07,2008-08-22,1,0,IdoSell,standardowa
1522,Sklep 1854,Małopolska,C,201,258,4,2015-05-17,,7,3,IdoSell,standardowa
2417,Sklep 1855,Kujawy,A,370,392,8,2011-07-12,2021-12-26,10,4,,mini
1062,Sklep 1860,Podkarpacie,F,50,67,3,2010-07-17,,1,1,IdoSell,standardowa
1289,Sklep 1861,Żory,D,138,144,6,2004-11-23,2013-08-16,7,2,IdoSell,standardowa
1517,Sklep 1862,Orbita,B,284,284,5,2005-01-19,,8,4,,standardowa
2512,Sklep 1864,Orbita,D,107,128,6,1999-05-19,2017-02-07,5,3,IdoSell,standardowa
2651,Sklep 1865,Małopolska,E,69,97,4,2000-06-21,,4,1,IdoSell,standardowa
4061,Sklep 1869,Małopolska,D,143,157,2,2021-11-24,,8,4,ILUO,standardowa
2355,Sklep 1871,Mazowsze,F,29,30,4,2019-02-11,,2,2,Streamsoft,mini
630,Sklep 1872,Podkarpacie,E,78,93,3,2022-05-10,,4,2,IdoSell,standardowa
2821,Sklep 1876,Wielkopolska,D,136,141,4,2021-09-04,,7,3,Posnet Temo,standardowa
234,Sklep 1881,Północ,C,199,199,1,2020-06-08,,7,3,IdoSell,standardowa
762,Sklep 1882,Mazowsze,D,146,166,1,2015-03-12,,8,2,IdoSell,standardowa
4462,Sklep 1886,Wielkopolska,F,25,37,6,2008-10-30,2018-09-29,3,2,ILUO,standardowa
2786,Sklep 1887,Orbita,E,97,122,3,2016-02-27,,5,1,,standardowa
1519,Sklep 1891,Orbita,F,28,32,7,2023-06-30,,4,0,ILUO,mini
2418,Sklep 1892,Bjanex,A,440,442,8,2014-08-27,,8,4,IdoSell,standardowa
2820,Sklep 1896,Mazowsze,D,127,134,7,2007-11-08,,7,4,Posnet Temo,standardowa
2478,Sklep 1898,Bjanex,F,38,114,7,2014-11-11,,4,1,ILUO,standardowa
237,Sklep 1900,Kujawy,D,127,166,7,2023-12-10,,8,3,IdoSell,standardowa
3263,Sklep 1901,Wielkopolska,E,66,100,6,2009-08-12,2017-02-15,2,2,ILUO,mini
4258,Sklep 1904,Północ,E,54,67,4,2003-08-05,,4,2,IdoSell,standardowa
2279,Sklep 1906,Kujawy,E,86,86,3,2016-08-22,2019-05-14,3,2,IdoSell,standardowa
4680,Sklep 1909,Mazowsze,F,49,69,4,2021-08-25,,4,1,IdoSell,standardowa
4466,Sklep 1910,Mazowsze,E,87,111,3,2018-10-26,,5,2,,standardowa
4559,Sklep 1914,Podlasie,C,201,220,5,2016-12-12,,5,4,Streamsoft,standardowa
4356,Sklep 1917,Kujawy,B,318,326,6,2001-04-23,,7,3,IdoSell,standardowa
2394,Sklep 1921,Bjanex,C,218,226,5,2018-03-06,,5,3,IdoSell,mini
4289,Sklep 1923,Śląsk,F,27,30,4,2013-01-25,,2,0,IdoSell,standardowa
4692,Sklep 1924,Mazowsze,C,178,214,4,2006-12-08,,7,3,IdoSell,standardowa
201,Sklep 1925,Kujawy,B,312,341,5,2009-09-12,2010-02-15,6,4,Posnet Temo,standardowa
767,Sklep 1926,Północ,C,154,183,2,2015-07-29,,8,5,IdoSell,standardowa
331,Sklep 1927,Orbita,F,25,25,1,2010-05-09,2021-02-05,4,2,ILUO,mini
2648,Sklep 1929,Podlasie,F,28,61,1,2004-09-10,2019-08-09,3,1,IdoSell,standardowa
764,Sklep 1930,Podlasie,F,35,50,4,2019-03-11,,4,2,,mini
2044,Sklep 1932,Razem,F,44,47,2,2017-12-19,,3,0,IdoSell,standardowa
2056,Sklep 1933,Opole,F,31,85,4,2010-09-29,2012-11-07,3,1,IdoSell,standardowa
3294,Sklep 1934,Małopolska,C,189,210,2,2008-03-24,2011-10-07,6,3,IdoSell,standardowa
3547,Sklep 1935,Razem,C,193,222,3,2012-01-01,2013-10-13,7,2,IdoSell,standardowa
1144,Sklep 1936,Bjanex,F,32,57,2,2022-04-02,,2,2,,standardowa
3150,Sklep 1937,Śląsk,D,112,118,3,2020-10-10,,7,4,ILUO,brak
438,Sklep 1938,Małopolska,E,97,141,3,2007-11-12,,5,2,ILUO,standardowa
2504,Sklep 1940,Kielce,D,116,156,6,2013-10-30,,8,2,IdoSell,standardowa
2605,Sklep 1941,Północ,F,33,70,4,2008-03-12,,3,1,IdoSell,standardowa
3223,Sklep 1942,Żory,D,116,179,2,2019-08-25,,5,2,ILUO,standardowa
4175,Sklep 1943,Północ,E,55,111,4,2016-01-31,2016-09-28,5,2,ILUO,standardowa
4224,Sklep 1945,Orbita,E,58,78,2,2005-02-11,2023-01-12,5,2,ILUO,standardowa
766,Sklep 1948,Podkarpacie,F,28,34,7,2011-07-25,,1,2,,standardowa
514,Sklep 1952,Śląsk,F,43,46,4,2020-12-25,,3,2,IdoSell,standardowa
615,Sklep 1953,Wielkopolska,F,47,74,6,2013-12-24,,4,2,IdoSell,standardowa
352,Sklep 1954,Wielkopolska,A,370,461,8,2023-05-19,,10,2,ILUO,standardowa
3023,Sklep 1957,Zachód,E,55,72,5,2017-11-16,,5,2,Streamsoft,standardowa
4678,Sklep 1958,Podkarpacie,D,126,134,2,2014-04-11,,5,3,IdoSell,mini
204,Sklep 1959,Podlasie,F,27,42,3,2014-11-05,,3,0,IdoSell,mini
205,Sklep 1960,Kujawy,F,25,43,4,2021-09-08,,1,0,IdoSell,mini
1141,Sklep 1961,Orbita,C,199,203,3,2019-09-09,,8,2,DGCS,
1752,Sklep 1962,Kujawy,E,85,95,7,2007-09-25,,5,1,IdoSell,standardowa
3113,Sklep 1963,Wielkopolska,B,304,308,6,2018-12-27,,9,3,IdoSell,standardowa
4360,Sklep 1964,Północ,F,32,35,0,2014-12-03,,2,0,IdoSell,standardowa
4726,Sklep 1965,Opole,F,44,44,4,2019-02-16,2019-08-03,1,2,ILUO,standardowa
582,Sklep 1966,Śląsk,F,37,100,3,2001-03-11,2007-02-13,3,0,IdoSell,standardowa
636,Sklep 1967,Opole,E,92,128,2,2013-02-23,,5,1,IdoSell,standardowa
1746,Sklep 1968,Wielkopolska,D,142,180,6,2013-12-21,,4,2,IdoSell,standardowa
4457,Sklep 1969,Żory,D,110,134,4,2008-08-28,2018-11-19,4,4,ILUO,standardowa
2045,Sklep 1970,Mazowsze,F,38,44,5,2009-01-13,,3,2,IdoSell,standardowa
1196,Sklep 1973,Podlasie,D,124,170,4,2020-04-13,,5,3,IdoSell,mini
4029,Sklep 1977,Kielce,D,107,124,3,2007-10-22,,6,2,,standardowa
4358,Sklep 1978,Opole,F,38,81,6,2020-10-17,,1,1,IdoSell,mini
1364,Sklep 1979,Podlasie,F,36,69,4,2023-10-02,,1,1,IdoSell,mini
1992,Sklep 1980,Wielkopolska,F,38,50,4,2002-10-23,,1,1,ILUO,brak
2040,Sklep 1981,Małopolska,F,50,68,2,2009-01-30,2011-07-21,4,2,IdoSell,mini
279,Sklep 1983,Bielsko-Biała,F,39,68,6,2017-08-04,,1,1,IdoSell,standardowa
1464,Sklep 1985,Północ,F,28,28,3,2019-08-05,,4,2,IdoSell,standardowa
1805,Sklep 1986,Wielkopolska,A,360,379,5,2000-09-24,2011-08-31,12,2,ILUO,standardowa
2551,Sklep 1987,Orbita,D,140,160,2,2011-03-06,2014-10-26,6,2,ILUO,standardowa
3441,Sklep 1988,Wielkopolska,E,66,126,5,2015-05-24,2023-06-13,3,2,ILUO,standardowa
4555,Sklep 1989,Wielkopolska,D,132,144,5,2009-01-08,,4,4,IdoSell,brak
1306,Sklep 1992,Wielkopolska,E,87,108,6,2020-09-15,,2,2,IdoSell,brak
1259,Sklep 1993,Mazowsze,F,34,42,4,2005-09-20,2014-02-14,1,0,IdoSell,mini
2035,Sklep 1994,Kujawy,F,42,105,4,2006-06-01,2008-05-19,4,2,IdoSell,standardowa
2055,Sklep 1995,Żory,F,46,119,6,2005-08-14,,4,1,IdoSell,standardowa
3650,Sklep 1996,Podlasie,F,45,72,3,2010-09-14,2020-08-12,2,0,IdoSell,standardowa
2375,Sklep 1997,Razem,C,241,259,5,1999-05-31,,5,3,Streamsoft,mini
1332,Sklep 2001,Śląsk,E,70,71,2,2021-11-07,,3,2,IdoSell,standardowa
332,Sklep 2002,Podkarpacie,F,33,58,5,2005-10-17,2007-06-16,4,0,ILUO,mini
4474,Sklep 2004,Małopolska,E,69,74,4,2001-05-01,2012-10-02,2,2,,standardowa
3083,Sklep 2005,Wielkopolska,F,43,68,0,2010-05-10,2013-07-08,3,0,IdoSell,standardowa
3144,Sklep 2008,Opole,B,306,340,8,2014-02-12,,6,6,ILUO,standardowa
3837,Sklep 2014,Razem,E,89,143,6,2013-06-06,,4,2,IdoSell,
2289,Sklep 2015,Podkarpacie,C,219,221,8,2017-11-10,,8,3,ILUO,standardowa
2290,Sklep 2016,Podkarpacie,E,57,80,7,2007-08-14,2021-02-12,4,1,ILUO,standardowa
2354,Sklep 2017,Żory,F,38,38,4,2006-06-13,,4,2,Streamsoft,standardowa
2356,Sklep 2018,Opole,D,150,168,2,2012-07-03,,4,2,ILUO,standardowa
2327,Sklep 2019,Kujawy,D,103,145,3,2023-01-21,,4,2,ILUO,standardowa
2416,Sklep 2020,Wielkopolska,E,80,88,3,2001-01-08,2014-05-01,3,1,IdoSell,standardowa
543,Sklep 2022,Orbita,A,360,381,2,2021-12-23,,10,3,IdoSell,standardowa
240,Sklep 2023,Kielce,D,111,169,6,2001-04-03,2014-07-15,6,3,IdoSell,standardowa
2518,Sklep 2024,Śląsk,F,50,97,2,2006-05-27,,2,2,Streamsoft,standardowa
1261,Sklep 2026,Bielsko-Biała,F,35,35,2,2001-09-19,2008-08-07,1,1,ILUO,standardowa
1264,Sklep 2028,Małopolska,F,39,39,2,2006-03-07,2013-02-10,4,2,IdoSell,mini
202,Sklep 2029,Małopolska,F,33,42,4,2021-04-27,,1,1,ILUO,mini
241,Sklep 2030,Kielce,C,182,188,6,2004-07-15,2008-08-30,5,2,IdoSell,standardowa
4067,Sklep 2033,Żory,A,383,409,5,2005-10-31,,11,5,Streamsoft,standardowa
4615,Sklep 2034,Małopolska,F,40,88,3,2017-12-08,,4,1,IdoSell,standardowa
1187,Sklep 2036,Podlasie,F,49,69,4,2006-12-30,,4,1,IdoSell,standardowa
1299,Sklep 2037,Kielce,F,44,133,2,2017-05-31,,1,2,Streamsoft,standardowa
3926,Sklep 2039,Wielkopolska,F,50,95,6,2003-03-23,,2,1,Streamsoft,standardowa
4117,Sklep 2040,Podlasie,C,226,259,6,2005-07-16,2019-09-15,6,5,IdoSell,standardowa
2491,Sklep 2043,Kujawy,F,35,102,1,2012-02-07,,3,2,IdoSell,standardowa
3042,Sklep 2044,Żory,F,47,59,3,2023-02-17,2023-04-30,1,0,ILUO,standardowa
769,Sklep 2048,Podkarpacie,F,38,56,5,2017-07-01,,1,2,,standardowa
770,Sklep 2049,Mazowsze,E,96,128,3,2009-09-30,2012-08-03,5,1,IdoSell,standardowa
1699,Sklep 2050,Wielkopolska,E,70,108,1,2013-06-06,,3,1,IdoSell,standardowa
1459,Sklep 2052,Kujawy,F,45,92,1,2022-04-08,,1,0,ILUO,standardowa
199,Sklep 2053,Małopolska,E,88,139,6,2006-11-07,2017-06-03,3,1,IdoSell,standardowa
4119,Sklep 2054,Małopolska,D,150,155,5,2013-10-24,,6,2,ILUO,standardowa
1267,Sklep 2055,Kielce,F,29,58,3,2007-08-10,2022-07-20,4,2,IdoSell,standardowa
1536,Sklep 2056,Wielkopolska,B,329,330,4,2018-11-14,2023-08-25,6,4,IdoSell,standardowa
3365,Sklep 2057,Orbita,F,40,74,3,2005-05-01,,2,1,,mini
1697,Sklep 2058,Kielce,D,139,141,4,2008-06-04,,6,3,Streamsoft,standardowa
4532,Sklep 2060,Kielce,F,28,53,2,2003-11-19,2018-02-03,2,1,IdoSell,standardowa
3674,Sklep 2061,Małopolska,B,310,310,1,2008-02-09,,7,5,IdoSell,standardowa
771,Sklep 2062,Bielsko-Biała,F,33,69,3,2020-09-06,,3,2,IdoSell,mini
1753,Sklep 2063,Orbita,C,246,291,3,2006-06-16,2011-07-08,5,2,ILUO,standardowa
206,Sklep 2066,Kujawy,B,277,315,3,2006-10-24,2014-10-09,9,5,IdoSell,standardowa
1290,Sklep 2067,Zachód,D,103,106,7,1999-08-31,2016-11-03,5,3,IdoSell,standardowa
4018,Sklep 2068,Północ,C,244,266,3,2012-06-28,2014-07-26,6,2,Streamsoft,mini
1274,Sklep 2071,Kujawy,F,31,35,5,2023-03-24,,3,0,IdoSell,standardowa
2047,Sklep 2072,Bjanex,E,52,132,4,2001-09-15,2008-07-16,2,1,ILUO,standardowa
1277,Sklep 2076,Bjanex,E,81,110,7,2023-03-30,,5,1,IdoSell,mini
2285,Sklep 2077,Kielce,F,27,40,5,2012-06-08,2015-06-10,1,2,ILUO,standardowa
4081,Sklep 2078,Wielkopolska,E,63,66,6,2021-02-08,,3,2,ILUO,mini
4164,Sklep 2079,Mazowsze,F,45,93,5,2020-07-19,,4,2,ILUO,standardowa
3662,Sklep 2081,Orbita,F,39,74,5,2022-06-21,,2,2,IdoSell,standardowa
3540,Sklep 2082,Kielce,E,58,72,6,2019-10-27,,4,2,Streamsoft,standardowa
357,Sklep 2087,Opole,E,97,116,6,2013-03-23,2017-08-15,4,2,ILUO,mini
2425,Sklep 2088,Północ,E,60,87,7,2000-01-06,,3,1,IdoSell,standardowa
4365,Sklep 2089,Orbita,F,46,65,7,2002-03-18,2015-05-08,2,2,IdoSell,standardowa
2253,Sklep 2090,Śląsk,B,302,338,5,2003-04-16,2020-01-12,10,3,ILUO,standardowa
4376,Sklep 2091,Małopolska,A,402,402,8,2001-10-18,,11,2,IdoSell,mini
1284,Sklep 2092,Bjanex,D,121,173,6,2007-01-26,,6,4,IdoSell,standardowa
336,Sklep 2093,Kujawy,D,145,193,7,2002-07-24,2016-07-16,4,2,Streamsoft,standardowa
1594,Sklep 2094,Kielce,D,141,152,2,2021-11-12,2022-10-14,6,2,IdoSell,standardowa
2275,Sklep 2095,Kielce,D,119,124,4,2019-06-23,,4,2,Streamsoft,mini
4693,Sklep 2098,Podkarpacie,C,159,222,2,2017-05-21,,6,5,IdoSell,standardowa
1170,Sklep 2099,Podlasie,D,139,171,7,2018-01-19,,8,2,IdoSell,mini
1577,Sklep 2100,Bielsko-Biała,F,38,48,4,2021-07-09,,2,0,IdoSell,standardowa
2359,Sklep 2101,Razem,F,43,55,4,2000-05-21,,3,0,Streamsoft,standardowa
3977,Sklep 2102,Wielkopolska,E,68,138,4,2007-07-26,,3,2,,brak
